start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,Nombre del Centro de Desarrollo Infantil.,NOMBRE DEL CENTRO EDUCATIVO2,NOMBRE DEL CENTRO EDUCATIVO3,NOMBRE DEL CENTRO EDUCATIVO4,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La apropiación y uso de herramientas tecnológicas.","En general, mi experiencia se relaciona con.../Las formas como están organizadas las rutinas diarias.","En general, mi experiencia se relaciona con.../La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../Los momentos de alimentación de las niñas y los niños.","En general, mi experiencia se relaciona con.../El desempeño de los docentes y sus prácticas.","En general, mi experiencia se relaciona con.../La disposición intencionada de los espacios y ambientes.","En general, mi experiencia se relaciona con.../La calidad de las interacciones entre los actores.","En general, mi experiencia se relaciona con.../El acompañamiento a las transiciones de las niñas y los niños.","En general, mi experiencia se relaciona con.../La documentación de las experiencias realizadas en el Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../El trabajo colaborativo entre las y los Agentes Educativos.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que contaste, cuál fue tu rol como agente educativo/a.",_id,_uuid,_submission_time,_validation_status,_index
2020-10-29T09:50:37.303-05:00,2020-10-29T13:40:07.499-05:00,2020-10-28,Sí,2020-10-27,Nariño,,CDI BUENOS AIRES ,CDI GOTITAS DE AMOR,,,"Las experiencias en el centro de desarrollo infantil han sido siempre significativas y de aprendizaje , para con nuestros niños , es muy satisfactorio ver su desarrollo y de gran motivacion para seguir trabajando por ellos",los niños son nuestra motivacion,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil Los momentos de alimentación de las niñas y los niños El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,1,1,1,1,1,1,1,1,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Sostenibilidad Resolución de problemas Creatividad e Innovación,1,1,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,133539515,da32bda6-1b6a-40c8-922d-dd3f3b703ea0,2020-10-29T18:40:07,,285
2020-10-29T16:20:51.766-05:00,2020-10-29T16:26:00.447-05:00,2020-10-28,Sí,2020-10-27,Nariño,,CDI VIENTO LIBRE,CDI ONCE DE NOVIEMBRE,,,"quiero hacer un recorderis cuando los niños estaban de forma presencial en el CDI cuan iban el espacio estaba lleno de risas , de juego,aunque ahora se ha visto afectado por la pandemia se esta haciendo un esfuerzo para optimizar su desarrollo integral, me gustaria que todo volviera a la normalidad para verlos seguido y poder estar compartiendo con ellos ese espacio vital de desarrollo.",Los niños y sus risas llenan el espacio,Motivación,Todo el tiempo,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,1,1,0,1,1,1,1,0,1,0,Otro,"Niñas, niños, agentes educativos,madres de familia",Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo Sostenibilidad Resolución de problemas Creatividad e Innovación,1,1,0,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,133571077,e7a697e1-d960-4f45-aa47-e28d52e25471,2020-10-29T21:26:00,,291
2020-10-20T12:18:45.884-05:00,2020-10-20T12:31:58.854-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI AMIGO DE LOS NIÑOS SAN JAVIER,,,,"el proceso de reto de sede ha sido muy enriquecedor. verdaderamente ha sigo un trabajo interdisciplinario para el equipo dinamizador, realmente ha sido una construcción colectiva de superar un reto de centro infantil. en otras situaciones o dificutades, lo que se hacia era presentar una propuesta mia o de otra persona dependiendo el caso y luego se decidía o se rechazaba.   esta manera de entender que la busqueda de soluciones en un procesos por fases, que requiere tiempo y colaboración, evaluar cada etapa sin perder de vista el reto que se quiere superar ha sido un aprendizaje personal muy grande que llevo para toda la vida. y que trataré de aplicar en otros espacios.","asumir un reto, asumir el reto de la vida",Motivación,Única vez,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,0,0,0,0,1,0,1,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas,1,0,1,1,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130281925,e09f4a8f-d7c5-4b72-8900-b6c292c79d5e,2020-10-20T17:32:02,,170
2020-10-20T09:32:38.165-05:00,2020-10-20T09:38:35.399-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI AMIGO DE LOS NIÑOS SAN JAVIER,,,,en estos momentos de confinamiento . la relacion con nuestros niños niñas y familias ha sido de manera virtual en realidad ha sido un poco dificil para mi ya que el contacto fisico los abrazos de nuestros niños la sonrisa de cada dia que nos regalan la interaccion con las familias todo eso lo extraño demasiado . mi historia concluye .. ectraño,extraño mi comunidad educativa,Tristeza,Única vez,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,130229363,213e22da-42f2-4bfc-9b63-6420c10f762a,2020-10-20T14:38:38,,151
2020-10-20T08:46:50.444-05:00,2020-10-20T08:57:50.721-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI AMIGO DE LOS NIÑOS SAN JAVIER,,,,"Me preocupa la falta de compromiso de aquellas familias que aún sabiendo lo mucho que hacen por ellas no tienen corespinsabilidad ni con sus hijo, ni con el CI, ni con el programa, personalmente creo que el programa buen comienzo es muy permisivo con las familias y no les exige en muchas",#La responsabilidad es mia,Impotencia ,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil La calidad de las interacciones entre los actores,0,0,1,0,0,0,1,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo Vida y Carrera,1,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130211631,b88579f2-20da-4414-89a5-f17ab49b4368,2020-10-20T13:52:31,,150
2020-10-22T13:10:24.073-05:00,2020-10-22T13:58:11.459-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI AMIGO DE LOS NIÑOS SAN JAVIER,,,,"Una historia muy significativa para mi fue, el caso de una niña que en el primer tamizaje de este año, se encontraba en desnutrición. su madre al enterarse se preocupo mucho y acepto y siguió mis recomendaciones. Además fue una niña atendida  por su EPS, la alcaldia de medellin y la clinica santa ana. este mes le di de alta del seguimiento  de desnutrición. esto es muy satisfactorio para mi y su madre todos los esfuerzos y acompañamientos dieren sus frutos  y hoy ella es una niña saludable y su familia esta feliz .",# niñossaludablesfamiliafeliz  #latranquilidaddeldebercumplido,Orgullo,Todo el tiempo,Los momentos de alimentación de las niñas y los niños,0,0,0,1,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131058004,51f8b6be-291a-4e33-b36c-35fba8e81cb1,2020-10-22T18:58:12,,208
2020-10-23T15:16:18.937-05:00,2020-10-23T15:20:03.848-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI ARANJUEZ BERLIN,,,,Actualmente el hecho de la falta de comunicación hace que uno piense en renunciar porque se perdió o se siente perdido el enfoque social de la fundación,#ojalalascosamejoren,Impotencia ,Todo el tiempo,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo Sostenibilidad Pensamiento Crítico Resolución de problemas,1,1,1,1,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,131490653,e94bf99e-b9e0-4bd9-bcdb-e0c23ffc8e62,2020-10-23T20:20:05,,236
2020-10-23T22:02:34.497-05:00,2020-10-23T22:06:51.949-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI ARANJUEZ BERLIN,,,,El poco comprimiso de las familias para acompañar a los niños y niñas en las experiencias diarias,#acompaño a mi hijo,Tristeza,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,0,0,1,0,0,0,1,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Manejo de la Información y Comunicación Creatividad e Innovación,1,0,1,1,0,1,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131544213,dc2f2c66-a542-4c01-9b7f-e6a890b16668,2020-10-24T03:06:53,,245
2020-10-23T13:10:16.052-05:00,2020-10-23T13:22:23.788-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI ARANJUEZ BERLIN,,,,"En este tiempo de contingencia Iá como agente educativa he vivido experiencias que en mi sentir son tristes ya que ver como algunas familias expresan al momento de solicitarles una sola experiencia de la semana, una cita médica para su hijo porque la necesita, y que la respuesta sea que tienen otras cosas más importantes que hacer y no tienen tiempo para sus hijos. Estas respuestas me dejan enseñanzas tanto para mi quehacer pedagógico como en mi papel como mamá, ya que debemos aprender a manejar nuestros tiempos, para poder sacar espacio tanto para nuestro empleo, como para los quehaceres diarios de una casa, pero en especial para compartir en familia y en especial velar por el bienestar de mi hija. Me entristece realmente ver como algunos niños y niñas no están tan seguros y felices en sus casas y que hay situaciones que así sean intervenidas por el equipo interdisciplinario, se nos salen de las manos.",#MIFAMILIAESMASIMPORTANTE,Impotencia ,Todo el tiempo,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil La calidad de las interacciones entre los actores,0,1,1,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Pensamiento Crítico Resolución de problemas Vida y Carrera,0,0,1,1,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,131458841,5841bc6c-0c79-4ada-9116-5d29853e6e18,2020-10-23T18:22:24,,233
2020-10-23T19:19:59.168-05:00,2020-10-23T19:30:33.215-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI ARANJUEZ BERLIN,,,,"Por la pandemia el trabajo desde la virtualidad ha aumentado, cada día se vuelve más largo y las responsabilidades son mayor cada vez; aun así el apoyo de la familia y de los compañeros del ci y de la entidad permiten que seamos más productivos. Con las interventorías nos sucedió que había llegado la solicitud de visita virtual para el Ci Berlín y no nos avisaron con tiempo, normalmente tenemos dos días para preparar la documentación, solo tuvimos 17 horas para organizar una cantidad de carpetas y de material para enviar en un drive, cuando nos hablamos el equipo interdisciplinario lo primero que pensamos es nos van a acabar pero buscando la mejor solución pensamos en trabajar juntos para los tres componentes, yo tuve que ir y amanecer donde la nutricionista, la coordinadora pedagógica se enfermó esa noche, pasamos de largo buscando dejar todo lo mejor posible. Lo mejor de la historia sucedió al día siguiente cuando todo el trabajo en equipo, incluyendo a todas las docentes, se vio recompensado en una calificación de 100% en todos los procesos.",El Super Equipo,Orgullo,De vez en cuando,El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,0,0,0,1,0,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo Resolución de problemas Manejo de herramientas tecnológicas,1,0,0,1,1,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131528480,637fed56-8820-43b1-b1c6-a7035041310a,2020-10-24T00:30:30,,242
2020-10-24T17:51:55.150-05:00,2020-10-24T18:02:59.108-05:00,2020-10-23,Sí,2020-10-24,Antioquia,,CI CAICEDO SANTA LUCIA,,,,"En una ocasión uno de los niños del centro infantil se dió cuenta que sus padres no estaban juntos como lo hacían otros padres, por lo cual mencionaba ""por qué no estaban juntos?, No me quieren?, Ya no son felices"", entre otras, del mismo modo comenzó a cambiar sus actitudes y aptitudes, empleaba acciones despectivas, golpeaba a los demás, agentes educativas y demás, por lo cual se realizó un acompañamiento interdisciplinar, para ayudar en el proceso de luto al niño. En ello pude evidenciar cómo afectamos a los niños y niñas con nuestros propias situaciones personales, por tanto se debe trabajar en conjunto para hacer que enfrente las situaciones, darle a conocer que lo que sucede no es culpa de él, al igual que apoyarlo desde los diversos espacios, para que esté tranquilo y tenga dominio de sus emociones.",#mi mamá y papá no están juntos.,Tristeza,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,1,0,1,1,1,1,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131808612,34d7d121-e87f-4061-b3f8-0ad745d94550,2020-10-24T23:03:00,,248
2020-10-19T17:11:27.896-05:00,2020-10-19T17:23:11.967-05:00,2020-10-18,Sí,2020-10-19,Antioquia,,CI CAICEDO SANTA LUCIA,,,,"Profe, estamos cansados de tanta tarea, la debemos hacer? Coordi, las flias ya no están enviando las evidencias fotográficas...esta pandemia nos ha obligado a ofrecer acompañamiento desde la virtualidad a los niños y niñas y a empoderar a las flias en el proceso educatuvo. Al inicio la mayoría motivada y asumiendo su corresponsabilidad, pero luego de siete meses, la motivación inicial a disminuido significativamente y ahora nos damos cuenta de niños y niñas cuyos adultos significativos no están pasando tiempo con ellos y están acumulando el envío de evidencias fotográficas a las docentes, quienes se están desmotivando y se sienten cansadas de estar sensibilizando y motivando diariamente a las flias y al final encontar cero participación de estas.",Acompañamiento en casa.,Tristeza,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños La documentación de las experiencias realizadas en el centro infantil,0,0,1,0,1,1,1,1,1,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,0,0,1,0,Trabajo Colaborativo Resolución de problemas Manejo de la Información y Comunicación Creatividad e Innovación Vida y Carrera,1,0,0,1,0,1,1,1,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,130026087,98a24521-c596-41a9-9558-96eaafc405eb,2020-10-19T22:11:01,,154
2020-10-20T16:43:13.081-05:00,2020-10-20T16:51:26.771-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI CAICEDO SANTA LUCIA,,,,"Salir de la zona de confort, de esta manera puedo definir mi llegada a la Corporación Vida Ambiental, la vida me pone a prueba y me muestra que me debo mover para permitir crecer personal y profesionalmente. LLegar a este lugar me permitió tomar decisiones que consideraba trascendentales en mi vida, pero me di cuenta que conocí personas muy bonitas, que me han permitido crecer en todos los aspectos de mi vida y además mi vida profesional dio un giro inesperado que ha llenado mi vida de felicidad.",Salir de la zona de confort,Motivación,De vez en cuando,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130333411,81b32429-9be1-4591-b9cc-99844774ced1,2020-10-20T21:51:27,,175
2020-10-20T10:21:44.747-05:00,2020-10-20T10:30:37.560-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI CAICEDO SANTA LUCIA,,,,"Titulo:Se necesita todo un pueblo""  un día de sol radiante de repente nos llega un virus del cual comenzó afectar a las personas mayores, unas se aliviaban, otras morían, sin saber las personas que hacer, la solución del alto mando fue, encerrarse, no salir a estudiar ni trabajar afectando la salud emocional y económica, pero paso lo más lindo, las personas comienzan a analizar la situación e inician apoyándose entre todos, pedro cuida a Ana, Jaime le da mercado a los Jaramillo, los tenderos fían los mercados, entre vecinos cuidan los niños y los adultos y aprendimos a convivir con el virus aprendiendo ser comunidades protectoras.","""se necesita todo un pueblo""",Orgullo,Única vez,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,130246629,2adc4a51-4620-4487-95b5-c8e6f05798c1,2020-10-20T15:30:37,,168
